,0,1
1039,6.0598106,6.1539626
1040,6.052377,6.1552014
1041,6.0418468,6.1539626
1042,6.0232644,6.1582985
1043,6.018928,6.1601567
1044,6.012115,6.1669703
1045,5.994771,6.1644926
1046,5.999107,6.1713066
1047,6.0015845,6.180598
1048,6.018309,6.1985607
1049,6.0294585,6.196083
1050,6.026981,6.1861725
1051,6.024503,6.180598
1052,6.0176897,6.166351
1053,6.0127344,6.152724
1054,6.00654,6.145291
1055,6.012115,6.135999
1056,6.012115,6.1322827
1057,6.0090175,6.1217527
1058,6.0176897,6.1112227
1059,6.0127344,6.1025505
1060,6.008398,6.0944977
1061,6.00654,6.0839677
1062,6.0003457,6.0901623
1063,5.999107,6.078393
1064,6.0059204,6.0703406
1065,6.0145926,6.078393
1066,6.0331755,6.0938783
1067,6.053616,6.096356
1068,6.061669,6.096976
1069,6.0672436,6.0895424
1070,6.0622883,6.0895424
1071,6.0765347,6.085207
1072,6.0678625,6.080251
1073,6.0703406,6.088304
1074,6.064766,6.0932593
1075,6.069721,6.0982146
1076,6.077154,6.106267
1077,6.074057,6.1056476
1078,6.0808706,6.1068864
1079,6.061669,6.1149387
1080,6.0672436,6.119894
1081,6.0560937,6.126708
1082,6.053616,6.1304245
1083,6.051758,6.1304245
1084,6.0585713,6.142194
1085,6.075296,6.1539626
1086,6.079632,6.1601567
1087,6.0833483,6.1477685
1088,6.0821095,6.14591
1089,6.079632,6.142813
1090,6.0759153,6.1366186
1091,6.0734377,6.1273274
1092,6.069102,6.119275
1093,6.0672436,6.1099834
1094,6.0554743,6.0994534
1095,6.0622883,6.0951176
1096,6.0560937,6.0870647
1097,6.0468025,6.0765347
1098,6.0418468,6.0734377
1099,6.031936,6.066624
1100,6.0164504,6.0529966
1101,6.0096374,6.0399885
1102,5.9929123,6.0313168
1103,6.002204,6.0362725
1104,6.0170703,6.043086
1105,6.020787,6.039369
1106,6.0201674,6.035653
1107,6.0201674,6.0313168
1108,6.0170703,6.0306973
1109,6.015212,6.024503
1110,6.015212,6.0251226
1111,6.0164504,6.0282197
1112,6.0170703,6.030078
1113,6.011495,6.030078
1114,6.0133533,6.0313168
1115,6.019548,6.0381308
1116,6.021406,6.042466
1117,6.0170703,6.0480413
1118,6.021406,6.0573325
1119,6.012115,6.0560937
1120,6.0170703,6.0455637
1121,6.0158315,6.04928
1122,6.025742,6.066624
1123,6.052377,6.0864453
1124,6.059191,6.0876846
1125,6.0660043,6.085207
1126,6.0703406,6.0864453
1127,6.0641465,6.084587
1128,6.061669,6.0938783
1129,6.0672436,6.0839677
1130,6.0598106,6.0914006
1131,6.054855,6.09202
1132,6.050519,6.0821095
1133,6.042466,6.084587
1134,6.0306973,6.0777736
1135,6.0176897,6.0746765
1136,6.0015845,6.064766
1137,5.9904346,6.0678625
1138,5.976808,6.0511384
1139,5.962561,6.0418468
1140,5.95327,6.03875
1141,5.9545083,6.043086
1142,5.962561,6.050519
1143,5.9668965,6.0399885
1144,5.960703,6.024503
1145,5.953889,6.0201674
1146,5.949553,6.012115
1147,5.940881,6.0003457
1148,5.937784,5.9922934
1149,5.927254,5.987957
1150,5.934687,5.987957
1151,5.9284925,5.9867187
1152,5.921679,5.9799047
1153,5.9284925,5.98486
1154,5.9192014,5.9860992
1155,5.914246,5.991674
1156,5.9086714,5.9898157
1157,5.904335,5.9929123
1158,5.898141,5.9941516
1159,5.9006186,5.9972486
1160,5.9130073,6.021406
1161,5.9266343,6.024503
1162,5.93097,6.0251226
1163,5.9322095,6.024503
1164,5.937784,6.019548
1165,5.937784,6.0164504
1166,5.939023,6.012115
1167,5.9439783,6.0139728
1168,5.947695,6.0176897
1169,5.949553,6.0251226
1170,5.9470754,6.022645
1171,5.9545083,6.030078
1172,5.9563665,6.0251226
1173,5.9545083,6.0276003
1174,5.9458365,6.028839
1175,5.940262,6.018309
1176,5.9247766,6.0176897
1177,5.915485,6.007779
1178,5.9105296,6.0096374
1179,5.915485,6.0139728
1180,5.9235373,6.011495
1181,5.9235373,6.002204
1182,5.9192014,5.9910545
1183,5.9105296,5.9817634
1184,5.9061937,5.9693747
1185,5.8944244,5.960703
1186,5.889469,5.9545083
1187,5.8944244,5.95327
1188,5.887611,5.947695
1189,5.8882303,5.9439783
1190,5.890708,5.9359255
1191,5.895044,5.9353065
1192,5.8777003,5.9247766
1193,5.877081,5.930351
1194,5.865931,5.937165
1195,5.8715057,5.929732
1196,5.862834,5.93097
1197,5.8715057,5.940262
1198,5.890708,5.957606
1199,5.895044,5.9582253
1200,5.9012384,5.962561
1201,5.9123874,5.9600835
1202,5.9105296,5.9600835
1203,5.92044,5.965039
1204,5.915485,5.962561
1205,5.918582,5.9675164
1206,5.9266343,5.9706135
1207,5.9253955,5.97433
1208,5.926015,5.9817634
1209,5.9353065,5.978666
1210,5.940262,5.9898157
1211,5.93159,5.9941516
1212,5.9359255,5.994771
1213,5.9247766,5.9867187
1214,5.9210596,5.9830017
1215,5.9123874,5.9792857
1216,5.9167237,5.98486
1217,5.9266343,5.9929123
1218,5.93097,5.991674
1219,5.930351,5.984241
1220,5.92044,5.978666
1221,5.9123874,5.969994
1222,5.9061937,5.968136
1223,5.896902,5.960703
1224,5.887611,5.9557476
1225,5.8857527,5.9507923
1226,5.8789387,5.945217
1227,5.872125,5.9439783
1228,5.8677897,5.943359
1229,5.859737,5.9415007
1230,5.849207,5.9322095
1231,5.847348,5.9284925
1232,5.8318624,5.9291124
1233,5.8169966,5.915485
1234,5.8064666,5.9099097
1235,5.8151383,5.921679
1236,5.8207135,5.930351
1237,5.825049,5.927254
1238,5.826907,5.9161043
1239,5.816377,5.9179626
1240,5.815758,5.915485
1241,5.8120413,5.9130073
1242,5.8108025,5.911149
1243,5.814519,5.9192014
1244,5.817616,5.918582
1245,5.8213325,5.9179626
1246,5.8207135,5.918582
1247,5.833721,5.9235373
1248,5.8355794,5.927254
1249,5.833721,5.930351
1250,5.8405347,5.933448
1251,5.8430123,5.933448
1252,5.8448706,5.9291124
1253,5.8436317,5.9266343
1254,5.8591175,5.943359
1255,5.8783197,5.9582253
1256,5.8857527,5.9439783
1257,5.889469,5.943359
1258,5.889469,5.9396424
1259,5.891947,5.933448
1260,5.887611,5.93097
1261,5.876461,5.9161043
1262,5.872745,5.9136267
1263,5.872745,5.899999
1264,5.8715057,5.8975215
1265,5.8665504,5.893805
1266,5.86717,5.884514
1267,5.8547816,5.8777003
1268,5.858498,5.883894
1269,5.853543,5.8888497
1270,5.839296,5.877081
1271,5.8386765,5.874603
1272,5.833721,5.8783197
1273,5.842393,5.8888497
1274,5.8498263,5.898761
1275,5.8554006,5.898141
1276,5.859737,5.896283
1277,5.851065,5.8931856
1278,5.8467293,5.8857527
1279,5.841154,5.8869915
1280,5.8430123,5.896902
1281,5.839296,5.893805
1282,5.838057,5.9049544
1283,5.84549,5.911149
1284,5.8430123,5.9123874
1285,5.8442516,5.9117684
1286,5.8324823,5.907432
1287,5.827527,5.9130073
1288,5.825669,5.922918
1289,5.823191,5.92044
1290,5.817616,5.9117684
1291,5.818236,5.9266343
1292,5.833721,5.937165
1293,5.839296,5.932829
1294,5.84549,5.9322095
1295,5.84549,5.9210596
1296,5.8374376,5.9105296
1297,5.8331017,5.898761
1298,5.836818,5.887611
1299,5.827527,5.8777003
1300,5.8238106,5.874603
1301,5.818236,5.8653116
1302,5.8225713,5.8677897
1303,5.821952,5.8634534
1304,5.8225713,5.8554006
1305,5.815758,5.8479676
1306,5.811422,5.8467293
1307,5.8046083,5.84549
1308,5.80275,5.8386765
1309,5.803989,5.83496
1310,5.8064666,5.838057
1311,5.8281465,5.8554006
1312,5.8386765,5.854162
1313,5.842393,5.8436317
1314,5.848587,5.8467293
1315,5.8405347,5.8430123
1316,5.8399153,5.836818
1317,5.8318624,5.836818
1318,5.836199,5.842393
1319,5.826907,5.8479676
1320,5.825049,5.8461094
1321,5.810183,5.8467293
1322,5.80275,5.8436317
1323,5.7971754,5.851065
1324,5.7829285,5.847348
1325,5.777973,5.852304
1326,5.7643456,5.852923
1327,5.757532,5.8572593
1328,5.7432857,5.8498263
1329,5.751338,5.8609757
1330,5.755674,5.874603
1331,5.76001,5.8653116
1332,5.758771,5.8591175
1333,5.752577,5.8467293
1334,5.741427,5.8442516
1335,5.737091,5.830624
1336,5.7352333,5.825669
1337,5.7271805,5.826288
1338,5.733994,5.8151383
1339,5.729658,5.803989
1340,5.726561,5.807086
1341,5.7364717,5.807086
1342,5.737711,5.80275
1343,5.741427,5.807086
1344,5.748241,5.808325
1345,5.748241,5.8064666
1346,5.751338,5.797795
1347,5.754435,5.799653
1348,5.7637267,5.8132806
1349,5.794078,5.8355794
1350,5.8095636,5.838057
1351,5.8138995,5.829385
1352,5.8169966,5.826907
1353,5.8169966,5.8281465
1354,5.816377,5.829385
1355,5.816377,5.8207135
1356,5.8151383,5.8244295
1357,5.816377,5.8225713
1358,5.815758,5.810183
1359,5.8095636,5.817616
1360,5.814519,5.8120413
1361,5.8077054,5.821952
1362,5.7965555,5.8238106
1363,5.7984138,5.825049
1364,5.787265,5.8200936
1365,5.780451,5.811422
1366,5.7693014,5.8138995
1367,5.7711596,5.8244295
1368,5.7816896,5.8461094
1369,5.794078,5.8399153
1370,5.7878838,5.83496
1371,5.7773533,5.8318624
1372,5.771779,5.8281465
1373,5.7637267,5.821952
1374,5.7562933,5.8213325
1375,5.751338,5.823191
1376,5.7507186,5.8238106
1377,5.74886,5.821952
1378,5.746382,5.816377
1379,5.748241,5.818236
1380,5.7439046,5.8151383
1381,5.7358522,5.8200936
1382,5.7401886,5.825049
1383,5.7358522,5.8200936
1384,5.7346134,5.8138995
1385,5.7389493,5.8151383
1386,5.7432857,5.8244295
1387,5.758771,5.8300047
1388,5.7705398,5.8207135
1389,5.777973,5.818236
1390,5.7736373,5.815758
1391,5.7767344,5.8077054
1392,5.776115,5.7934585
1393,5.7730174,5.788503
1394,5.772398,5.786645
1395,5.776115,5.7903614
1396,5.768062,5.787265
1397,5.7705398,5.7847867
1398,5.7674427,5.7736373
1399,5.7550545,5.768682
1400,5.7432857,5.7581515
1401,5.737711,5.761249
1402,5.7315164,5.761868
1403,5.721606,5.755674
1404,5.722225,5.757532
1405,5.721606,5.7593904
1406,5.723464,5.7624874
1407,5.733994,5.7624874
1408,5.7259417,5.76001
1409,5.722225,5.761868
1410,5.7203665,5.7562933
1411,5.7147923,5.7531962
1412,5.713553,5.750099
1413,5.7079782,5.7519574
1414,5.701784,5.76001
1415,5.704262,5.7637267
1416,5.7098365,5.7699203
1417,5.7085977,5.7736373
1418,5.7085977,5.771779
1419,5.7005453,5.777973
1420,5.7024035,5.786645
1421,5.6962094,5.785406
1422,5.701784,5.790981
1423,5.7055006,5.8021307
1424,5.7259417,5.818236
1425,5.7346134,5.8151383
1426,5.7333746,5.8077054
1427,5.73833,5.799653
1428,5.726561,5.7984138
1429,5.7271805,5.786645
1430,5.7166505,5.786645
1431,5.714173,5.776115
1432,5.711695,5.7674427
1433,5.704262,5.7581515
1434,5.698687,5.761249
1435,5.686918,5.754435
1436,5.688157,5.748241
1437,5.6670966,5.74886
1438,5.6683354,5.746382
1439,5.6540885,5.7420464
1440,5.6423197,5.729658
1441,5.628692,5.7364717
1442,5.6317897,5.7395687
1443,5.6478944,5.760629
1444,5.6429386,5.7581515
1445,5.646036,5.7538157
1446,5.6392226,5.7432857
1447,5.6398416,5.741427
1448,5.6348863,5.7389493
1449,5.6348863,5.7333746
1450,5.6348863,5.730897
1451,5.6379833,5.7228446
1452,5.6435585,5.7166505
1453,5.6417003,5.7055006
1454,5.6435585,5.704881
1455,5.641081,5.703023
1456,5.644178,5.699926
1457,5.641081,5.69497
1458,5.640461,5.683202
1459,5.6379833,5.675149
1460,5.6305504,5.659044
1461,5.6435585,5.677007
1462,5.660902,5.6924925
1463,5.6850595,5.6993065
1464,5.686299,5.686918
1465,5.693732,5.686299
1466,5.686918,5.6807237
1467,5.690015,5.675149
1468,5.687537,5.6757684
1469,5.693732,5.6856794
1470,5.6943507,5.6838207
1471,5.691873,5.6757684
1472,5.6980677,5.678246
1473,5.6924925,5.675149
1474,5.6980677,5.676388
1475,5.676388,5.6745296
1476,5.6850595,5.683202
1477,5.6695743,5.6838207
1478,5.6726713,5.67391
1479,5.6633797,5.6689544
1480,5.667716,5.6801043
1481,5.686299,5.6993065
1482,5.6856794,5.701784
1483,5.6856794,5.699926
1484,5.6856794,5.7005453
1485,5.6732907,5.6962094
1486,5.660902,5.6943507
1487,5.6621413,5.686918
1488,5.6522303,5.6887765
1489,5.6497526,5.696829
1490,5.6454167,5.693732
1491,5.640461,5.6924925
1492,5.6392226,5.6819625
1493,5.625595,5.676388
1494,5.618162,5.676388
1495,5.613207,5.6757684
1496,5.613207,5.660902
1497,5.6014376,5.6559467
1498,5.5964823,5.6398416
1499,5.6045346,5.6528497
1500,5.61011,5.6559467
1501,5.610729,5.649133
1502,5.618162,5.650372
1503,5.6231174,5.6528497
1504,5.6119676,5.646036
1505,5.611348,5.633648
1506,5.6026764,5.6293116
1507,5.59896,5.6249757
1508,5.6001987,5.6231174
1509,5.6051545,5.6231174
1510,5.6026764,5.6243563
1511,5.603915,5.618162
1512,5.6026764,5.605774
1513,5.584094,5.603915
1514,5.576041,5.597721
1515,5.571086,5.597721
1516,5.560556,5.590288
1517,5.565511,5.590907
1518,5.567989,5.605774
1519,5.5766606,5.605774
1520,5.575422,5.606393
1521,5.5766606,5.607632
1522,5.5686083,5.611348
1523,5.5686083,5.6125875
1524,5.571086,5.614445
1525,5.5673695,5.6187816
1526,5.5586977,5.6200204
1527,5.563653,5.6317897
1528,5.5611753,5.628692
1529,5.556839,5.637364
1530,5.5611753,5.6355057
1531,5.5580783,5.6355057
1532,5.5549808,5.6293116
1533,5.5543613,5.633648
1534,5.548167,5.6317897
1535,5.548787,5.6355057
1536,5.5500255,5.6423197
1537,5.565511,5.654708
1538,5.578519,5.650372
1539,5.5816164,5.649133
1540,5.5921464,5.6509914
1541,5.584094,5.6466556
1542,5.583474,5.644178
1543,5.5816164,5.6348863
1544,5.5791383,5.6324086
1545,5.579758,5.6280727
1546,5.569847,5.62064
1547,5.565511,5.6156845
1548,5.5611753,5.607632
1549,5.5574584,5.5964823
1550,5.5388756,5.5884295
1551,5.528965,5.584094
1552,5.516577,5.5673695
1553,5.503569,5.5531225
1554,5.489322,5.540115
1555,5.4849863,5.5456896
1556,5.497994,5.549406
1557,5.490561,5.5469284
1558,5.487464,5.5283456
1559,5.4806504,5.5227714
1560,5.4732175,5.5079045
1561,5.4645452,5.50233
1562,5.447821,5.497994
1563,5.4509177,5.4955163
1564,5.447821,5.4899416
1565,5.445343,5.4924192
1566,5.4385295,5.4955163
1567,5.4428654,5.493658
1568,5.439769,5.509144
1569,5.431716,5.5116215
1570,5.432955,5.5209126
1571,5.425522,5.519674
1572,5.4279995,5.518435
1573,5.424283,5.518435
1574,5.441007,5.5388756
1575,5.455254,5.5537424
1576,5.47074,5.5586977
1577,5.48127,5.54507
1578,5.478792,5.5388756
1579,5.4837475,5.541973
1580,5.4856057,5.5314426
1581,5.486225,5.5308237
1582,5.4880834,5.5302043
1583,5.4961357,5.527107
1584,5.4973745,5.524629
1585,5.510382,5.5233903
1586,5.5097632,5.5202937
1587,5.506666,5.524629
1588,5.5004716,5.5320625
1589,5.504808,5.529585
1590,5.502949,5.5382566
1591,5.502949,5.525249
1592,5.499852,5.521532
1593,5.501711,5.529585
1594,5.514099,5.541973
1595,5.5264874,5.5438313
1596,5.5314426,5.5339203
1597,5.5221515,5.5407343
1598,5.5178156,5.5233903
1599,5.5221515,5.5190544
1600,5.5085244,5.5097632
1601,5.509144,5.51286
1602,5.5072856,5.5116215
1603,5.5097632,5.518435
1604,5.509144,5.517196
1605,5.5079045,5.51286
1606,5.499852,5.516577
1607,5.4899416,5.514099
1608,5.4924192,5.5190544
1609,5.480031,5.515338
1610,5.481889,5.510382
1611,5.478792,5.5072856
1612,5.487464,5.5116215
1613,5.5004716,5.518435
1614,5.506666,5.5085244
1615,5.5134797,5.5041885
1616,5.509144,5.4973745
1617,5.5159574,5.4868445
1618,5.509144,5.4825087
1619,5.509144,5.47012
1620,5.50233,5.47012
1621,5.494278,5.47074
1622,5.4918,5.47012
1623,5.493658,5.4763145
1624,5.4955163,5.4738364
1625,5.479411,5.4633064
1626,5.4695005,5.4645452
1627,5.458351,5.468262
1628,5.4490595,5.4664035
1629,5.4354324,5.4645452
1630,5.4372907,5.467023
1631,5.439769,5.4775534
1632,5.443485,5.479411
1633,5.446582,5.4769335
1634,5.445343,5.471978
1635,5.439769,5.468262
1636,5.436052,5.458351
1637,5.434813,5.4546347
1638,5.432955,5.4459624
1639,5.432955,5.4490595
1640,5.430477,5.4496794
1641,5.4310966,5.4509177
1642,5.4372907,5.4546347
1643,5.444724,5.455254
1644,5.444724,5.4509177
1645,5.43791,5.4509177
1646,5.433574,5.456493
1647,5.4323354,5.4577317
1648,5.4292383,5.461448
1649,5.439769,5.4738364
1650,5.4571123,5.490561
1651,5.475695,5.494897
1652,5.4806504,5.4899416
1653,5.4843664,5.4930387
1654,5.481889,5.4961357
1655,5.479411,5.4899416
1656,5.479411,5.4911804
1657,5.4806504,5.4899416
1658,5.479411,5.4868445
1659,5.47074,5.4930387
1660,5.4732175,5.4961357
1661,5.467023,5.4955163
1662,5.4769335,5.5004716
1663,5.45959,5.503569
1664,5.4527764,5.5004716
1665,5.444104,5.4992332
1666,5.4354324,5.488703
1667,5.4261413,5.4868445
1668,5.424902,5.490561
1669,5.436052,5.5041885
1670,5.443485,5.501711
1671,5.4422464,5.494278
1672,5.4422464,5.4843664
1673,5.4261413,5.478173
1674,5.425522,5.4732175
1675,5.4125137,5.4664035
1676,5.4149914,5.4602094
1677,5.403842,5.4589705
1678,5.400745,5.4459624
1679,5.3920727,5.444724
1680,5.388356,5.4267607
1681,5.3846397,5.4298573
1682,5.3765874,5.4279995
1683,5.3840203,5.430477
1684,5.370393,5.4230437
1685,5.3685346,5.4168496
1686,5.366677,5.4075584
1687,5.3809233,5.4162307
1688,5.403842,5.436052
1689,5.413133,5.4298573
1690,5.424902,5.4273796
1691,5.4366713,5.4279995
1692,5.4366713,5.432955
1693,5.443485,5.4236636
1694,5.452157,5.4341936
1695,5.458351,5.4422464
1696,5.4633064,5.447821
1697,5.47012,5.445343
1698,5.4725976,5.4496794
1699,5.478792,5.4602094
1700,5.4738364,5.460829
1701,5.4676423,5.4725976
1702,5.4651647,5.4769335
1703,5.460829,5.4843664
1704,5.4527764,5.4732175
1705,5.447821,5.471359
1706,5.4496794,5.4843664
1707,5.452157,5.499852
1708,5.455254,5.4986134
1709,5.4527764,5.4843664
1710,5.443485,5.4868445
1711,5.433574,5.4849863
1712,5.424902,5.4738364
1713,5.408178,5.460829
1714,5.3964086,5.455873
1715,5.386498,5.447821
1716,5.379065,5.4385295
1717,5.3654375,5.4292383
1718,5.366677,5.4187083
1719,5.3635793,5.4118943
1720,5.3449965,5.4063196
1721,5.3449965,5.390215
1722,5.3394217,5.3926926
1723,5.3394217,5.3796844
1724,5.3357058,5.3784456
1725,5.342519,5.386498
1726,5.366677,5.401364
1727,5.377826,5.39517
1728,5.3914533,5.3920727
1729,5.3920727,5.3920727
1730,5.39517,5.393931
1731,5.397648,5.390834
1732,5.402603,5.382162
1733,5.39517,5.3852596
1734,5.4019837,5.3809233
1735,5.4044614,5.3957896
1736,5.4087973,5.3964086
1737,5.413753,5.39517
1738,5.4094167,5.389595
1739,5.4075584,5.3889756
1740,5.4057,5.393312
1741,5.3945503,5.3846397
1742,5.3871174,5.3840203
1743,5.39517,5.383401
1744,5.3964086,5.3982673
1745,5.4075584,5.400745
1746,5.4087973,5.397028
1747,5.401364,5.393931
1748,5.397648,5.3964086
1749,5.3877373,5.3945503
1750,5.377826,5.390834
1751,5.371632,5.388356
1752,5.366057,5.3889756
1753,5.366057,5.397648
1754,5.354288,5.398886
1755,5.3518105,5.4032226
1756,5.3549075,5.405081
1757,5.3462358,5.4112754
1758,5.3381834,5.410036
1759,5.331989,5.4168496
1760,5.3239365,5.4199467
1761,5.3183613,5.420566
1762,5.327653,5.444724
1763,5.3394217,5.4533954
1764,5.3505716,5.460829
1765,5.359863,5.4546347
1766,5.358624,5.4490595
1767,5.357385,5.4571123
1768,5.359863,5.4496794
1769,5.3580046,5.444724
1770,5.3567657,5.439769
1771,5.364199,5.4428654
1772,5.3567657,5.439769
1773,5.355527,5.4354324
1774,5.36296,5.434813
1775,5.3691545,5.432955
1776,5.3685346,5.4310966
1777,5.357385,5.4273796
1778,5.358624,5.4162307
1779,5.3474746,5.403842
1780,5.3449965,5.389595
1781,5.340041,5.3926926
1782,5.3530493,5.4057
1783,5.3654375,5.4019837
1784,5.364199,5.388356
1785,5.3561463,5.370393
1786,5.3487134,5.367915
1787,5.3456163,5.360482
1788,5.3363247,5.3530493
1789,5.3301306,5.3456163
1790,5.326414,5.3468547
1791,5.317123,5.3381834
1792,5.312787,5.333847
1793,5.3003983,5.332608
1794,5.299779,5.33075
1795,5.2886295,5.3381834
1796,5.278099,5.340041
1797,5.266949,5.3381834
1798,5.263233,5.333847
1799,5.258897,5.33075
1800,5.263852,5.3462358
1801,5.2842937,5.3654375
1802,5.28739,5.371012
1803,5.302876,5.371632
1804,5.2991595,5.36296
1805,5.295443,5.359863
1806,5.2973013,5.3580046
1807,5.294204,5.3549075
1808,5.2973013,5.3623405
1809,5.304115,5.364199
1810,5.313406,5.367915
1811,5.3177423,5.364818
1812,5.3226976,5.3635793
1813,5.3226976,5.3623405
1814,5.326414,5.364818
1815,5.327653,5.3685346
1816,5.321459,5.360482
1817,5.3257947,5.3561463
1818,5.3158836,5.3456163
1819,5.331989,5.3549075
1820,5.3394217,5.364199
1821,5.3536687,5.36296
1822,5.349333,5.359863
1823,5.354288,5.3567657
1824,5.343758,5.3468547
1825,5.335086,5.33075
1826,5.333228,5.3357058
1827,5.3288918,5.329511
1828,5.327653,5.336944
1829,5.3152647,5.332608
1830,5.3115478,5.335086
1831,5.304734,5.3301306
1832,5.2979207,5.329511
1833,5.2805767,5.3288918
1834,5.278099,5.3381834
1835,5.2756214,5.3487134
1836,5.265711,5.3375635
1837,5.262614,5.338803
1838,5.2650914,5.35243
1839,5.2805767,5.3741097
1840,5.2880096,5.3734903
1841,5.289249,5.367296
1842,5.2886295,5.3741097
1843,5.286152,5.371012
1844,5.2787185,5.366057
1845,5.273763,5.358624
1846,5.267569,5.3567657
1847,5.2607555,5.3561463
1848,5.2725244,5.360482
1849,5.262614,5.3549075
1850,5.2508445,5.3375635
1851,5.2297845,5.312787
1852,5.185186,5.2681885
1853,5.1374903,5.217396
1854,5.077406,5.1566925
1855,5.011748,5.0879364
1856,4.9392753,5.009889
1857,4.8661833,4.9312224
1858,4.7763667,4.8184876
1859,4.674782,4.703275
1860,4.550897,4.5546136
1861,4.414005,4.4214377
1862,4.259769,4.251716
1863,4.091905,4.069606
1864,3.9079366,3.867674
1865,3.6942356,3.6465402
1866,3.4489446,3.405585
1867,3.2024143,3.1187923
1868,2.860493,2.791118
1869,2.4931755,2.398404
1870,2.0533857,1.9511808
1871,1.551034,1.4742255
1872,1.095139,1.0152334
1873,0.67764825,0.6188031
1874,0.3747506,0.3326299
1875,0.20750654,0.17715482
1876,0.13441469,0.12326507
1877,0.12326507,0.10839894
1878,0.115832016,0.10220471
1879,0.10777952,0.095391065
1880,0.09910759,0.09724933
1881,0.100346446,0.09601049
1882,0.095391065,0.10963778
1883,0.095391065,0.11645143
1884,0.09601049,0.12202623
1885,0.087338574,0.1350341
1886,0.08362204,0.14122833
1887,0.08300262,0.15113908
1888,0.087338574,0.159811
1889,0.09105511,0.17467715
1890,0.087338574,0.1790131
1891,0.08052493,0.18334906
1892,0.071233585,0.18520732
1893,0.063181095,0.1870656
1894,0.06256167,0.19387925
1895,0.0799055,0.21308134
1896,0.08919684,0.21184249
1897,0.090435684,0.20626768
1898,0.09167453,0.19945404
1899,0.0799055,0.19697636
1900,0.07185301,0.18954328
1901,0.06751705,0.17839368
1902,0.06256167,0.18025194
1903,0.066278204,0.17839368
1904,0.060703404,0.17219944
1905,0.049553797,0.16662465
1906,0.045837265,0.15361679
1907,0.045217842,0.14990024
1908,0.030351702,0.14370602
1909,0.026015745,0.1399895
1910,0.012388449,0.13379526
1911,0.00247769,0.115832016
1912,-0.0080524925,0.09415222
1913,-0.0055748024,0.095391065
1914,0.0037165352,0.103443556
1915,0.017963253,0.10716009
1916,0.020440942,0.092913374
1917,0.022918632,0.08609972
1918,0.028493434,0.07680839
1919,0.024776898,0.07928608
1920,0.024157478,0.071233585
1921,0.030351702,0.0799055
1922,0.03468766,0.08486088
1923,0.042740155,0.09415222
1924,0.043359574,0.10654067
1925,0.0551286,0.110876635
1926,0.055748027,0.12078739
1927,0.050792646,0.12822045
1928,0.058225714,0.14184776
1929,0.058225714,0.14494488
1930,0.060703404,0.14122833
1931,0.068136476,0.14556429
1932,0.08671915,0.15733331
1933,0.10777952,0.17777427
1934,0.12326507,0.17653541
1935,0.13751179,0.1814908
1936,0.14680314,0.17777427
1937,0.15857217,0.18211022
1938,0.159811,0.17467715
1939,0.16600524,0.17529656
1940,0.16352753,0.18025194
1941,0.16724408,0.17158003
1942,0.17281888,0.16972177
1943,0.1678635,0.17405772
1944,0.17158003,0.17219944
1945,0.16352753,0.16414696
1946,0.15609446,0.16662465
1947,0.14680314,0.15857217
1948,0.13007872,0.15485562
1949,0.12078739,0.13627295
1950,0.09972702,0.12326507
1951,0.09724933,0.12760104
1952,0.10220471,0.12636219
1953,0.09167453,0.117070846
1954,0.08609972,0.110876635
1955,0.07804723,0.10406298
1956,0.06008398,0.089816265
1957,0.045837265,0.08671915
1958,0.033448815,0.07495012
1959,0.03220997,0.07680839
1960,0.018582676,0.07247244
1961,0.016104985,0.07061417
1962,0.001238845,0.08300262
1963,0.0055748024,0.08238319
1964,-0.0080524925,0.08176377
1965,-0.017963253,0.08176377
1966,-0.019202098,0.0935328
1967,-0.026635168,0.08548031
1968,-0.026635168,0.097868755
1969,-0.030351702,0.109018356
1970,-0.009291338,0.12760104
1971,0.010530182,0.1430866
1972,-0.0018582676,0.03778477
1973,0.0006194225,0.03778477
1974,-0.0061942246,0.034068238
1975,-0.0037165352,0.035307083
1976,-0.0055748024,0.033448815
1977,-0.0018582676,0.035926506
1978,-0.0030971123,0.029732281
1979,-0.00247769,0.030351702
1980,0.001238845,0.030971127
1981,0.001238845,0.03468766
1982,0.0061942246,0.029112857
1983,0.0043359576,0.030971127
